NewBudget,Score,Metascore,Genre,Genre1,Genre2,Genre3,Director,Revenue
50000000.0,7.5,68.0,"Biography, Drama, History",Biography, Drama, History,Gavin O'Connor,64380000.0
85000000.0,6.0,37.0,"Action, Drama, War",Action, Drama, War,Spike Lee,7920000.0
76000000.0,7.9,,"Comedy, Drama, Family",Comedy, Drama, Family,George Seaton,2650000.0
22000000.0,5.3,24.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Shintaro Shimosawa,0.0
18000000.0,7.8,75.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Rob Reiner,61280000.0
27440000.0,6.5,80.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Gerardo Naranjo,0.0
60000000.0,6.2,43.0,"Action, Comedy, Crime",Action, Comedy, Crime,Donald Petrie,106810000.0
87000000.0,5.0,,"Comedy, Romance",Comedy, Romance,,Zach Cregger,4540000.0
50000000.0,5.7,43.0,"Drama, Thriller",Drama, Thriller,,Karen Leigh Hopkins,0.0
17000000.0,6.7,57.0,"Adventure, Drama, Fantasy",Adventure, Drama, Fantasy,Tim Burton,87240000.0
17000000.0,7.1,63.0,"Comedy, Romance",Comedy, Romance,,Bharat Nalluri,12290000.0
68000000.0,7.0,57.0,"Biography, Drama",Biography, Drama,,Chris Noonan,2980000.0
52000000.0,7.8,78.0,"Biography, Drama, History",Biography, Drama, History,Costa-Gavras,14000000.0
38000000.0,5.4,,"Action, Adventure, Drama",Action, Adventure, Drama,Joseph Zito,22810000.0
35000000.0,5.2,,"Action, Drama, Thriller",Action, Drama, Thriller,Lance Hool,10800000.0
35000000.0,5.6,34.0,"Adventure, Sci-Fi, Thriller",Adventure, Sci-Fi, Thriller,Brian De Palma,60880000.0
60000000.0,7.1,59.0,"Action, Adventure, Thriller",Action, Adventure, Thriller,Brian De Palma,180980000.0
55000000.0,8.0,86.0,"Action, Adventure, Thriller",Action, Adventure, Thriller,Christopher McQuarrie,220160000.0
16500000.0,7.4,73.0,"Action, Adventure, Thriller",Action, Adventure, Thriller,Brad Bird,209400000.0
1500000.0,7.8,65.0,"Crime, Drama, History",Crime, Drama, History,Alan Parker,34600000.0
60000000.0,6.4,77.0,"Comedy, Drama",Comedy, Drama,,Anna Boden,130000.0
7500000.0,6.4,53.0,"Comedy, Drama",Comedy, Drama,,Harmony Korine,170000.0
8000000.0,5.4,14.0,"Comedy, Drama",Comedy, Drama,,Nora Ephron,6800000.0
12000000.0,7.6,,"Action, Adventure, Biography",Action, Adventure, Biography,Hiroshi Inagaki,0.0
20000000.0,5.5,,"Action, Comedy, Crime",Action, Comedy, Crime,Peter MacDonald,40230000.0
30000000.0,7.6,81.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Ron Clements,248760000.0
54000000.0,5.9,,"Crime, Drama",Crime, Drama,,Michael Karbelnikoff,20250000.0
56000000.0,7.4,,"Adventure, Drama",Adventure, Drama,,John Huston,10400000.0
6000000.0,7.4,25.0,"Biography, Drama",Biography, Drama,,Mick Davis,200000.0
19000000.0,6.7,,"Adventure, Drama, Romance",Adventure, Drama, Romance,John Ford,0.0
20000000.0,5.5,18.0,"Action, Crime, Thriller",Action, Crime, Thriller,Stephen S. Campanelli,0.0
5000000.0,6.7,55.0,"Biography, Drama",Biography, Drama,,Frank Perry,19030000.0
35000000.0,8.1,74.0,Drama,Drama,,,Xavier Dolan,3490000.0
50000000.0,5.5,25.0,Comedy,Comedy,,,Andrew Erwin,10430000.0
3000000.0,7.1,68.0,"Drama, Romance",Drama, Romance,,Ma??wenn,50000.0
7000000.0,6.5,45.0,Drama,Drama,,,Mike Newell,63860000.0
8000000.0,6.5,55.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Jodie Foster,41010000.0
7000000.0,7.3,74.0,"Action, Adventure, Biography",Action, Adventure, Biography,Sergei Bodrov,5700000.0
20000000.0,7.0,,Comedy,Comedy,,,Howard Hawks,0.0
14000000.0,7.6,,"Comedy, Musical",Comedy, Musical,,Norman Z. McLeod,0.0
32000000.0,6.2,71.0,"Drama, Horror, Sci-Fi",Drama, Horror, Sci-Fi,George A. Romero,5340000.0
6400000.0,4.7,40.0,"Animation, Comedy, Fantasy",Animation, Comedy, Fantasy,Henry Selick,5410000.0
300000.0,7.4,77.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Mira Nair,13880000.0
75000000.0,5.7,,"Horror, Sci-Fi",Horror, Sci-Fi,,Barbara Peeters,0.0
7800000.0,2.3,,"Horror, Sci-Fi",Horror, Sci-Fi,,Bill Rebane,0.0
7500000.0,5.6,40.0,"Drama, Horror, Thriller",Drama, Horror, Thriller,Jack Heller,0.0
6000000.0,5.7,41.0,"Action, Adventure, Comedy",Action, Adventure, Comedy,Chris Wedge,33370000.0
1500000.0,7.1,69.0,"Drama, Romance",Drama, Romance,,Marc Forster,31250000.0
850000.0,6.5,56.0,"Animation, Action, Adventure",Animation, Action, Adventure,Rob Letterman,198350000.0
500000.0,8.1,78.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Pete Docter,289920000.0
15000000.0,5.8,43.0,"Adventure, Comedy, Family",Adventure, Comedy, Family,Thomas Bezucha,23190000.0
5000000.0,8.3,93.0,"Adventure, Comedy, Fantasy",Adventure, Comedy, Fantasy,Terry Gilliam,1230000.0
60000000.0,6.5,57.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Roger Michell,31010000.0
780000.0,5.8,58.0,"Action, Adventure, Fantasy",Action, Adventure, Fantasy,Paul W.S. Anderson,70450000.0
80000000.0,3.7,11.0,"Action, Adventure, Fantasy",Action, Adventure, Fantasy,John R. Leonetti,35930000.0
22000000.0,5.7,,"Mystery, Thriller",Mystery, Thriller,,Alan Rudolph,19020000.0
10000000.0,8.2,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Vladimir Menshov,2500000.0
8256269.0,6.1,64.0,"Comedy, Horror, Thriller",Comedy, Horror, Thriller,Kevin Connor,6340000.0
500000.0,8.1,53.0,"Drama, Musical, Family",Drama, Musical, Family,Mehboob Khan,0.0
4361898.0,6.6,75.0,"Drama, Horror, Mystery",Drama, Horror, Mystery,Darren Aronofsky,17800000.0
28000000.0,6.3,34.0,"Drama, Horror, Thriller",Drama, Horror, Thriller,Darren Lynn Bousman,0.0
24000000.0,7.8,,Drama,Drama,,,Robert Bresson,0.0
13000000.0,6.9,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Petter N??ss,40000.0
6800000.0,6.5,,"Comedy, Romance",Comedy, Romance,,Alfred Hitchcock,0.0
60000000.0,6.4,56.0,"Comedy, Family",Comedy, Family,,Steve Bendelack,33300000.0
55000000.0,7.3,,"Comedy, Romance",Comedy, Romance,,H.C. Potter,0.0
14000000.0,6.9,67.0,"Drama, Mystery",Drama, Mystery,,Bill Condon,17740000.0
10.0,6.5,50.0,"Comedy, Drama",Comedy, Drama,,Stan Dragoti,64800000.0
20000000.0,3.6,,"Action, Comedy, Family",Action, Comedy, Family,Michael Gottlieb,4250000.0
15000000.0,6.4,60.0,"Biography, Comedy, Crime",Biography, Comedy, Crime,Bernard Rose,0.0
6000000.0,6.2,,"Action, Comedy, Crime",Action, Comedy, Crime,Sammo Kam-Bo Hung,12670000.0
10000000.0,6.0,53.0,"Comedy, Family, Fantasy",Comedy, Family, Fantasy,Mark Waters,68220000.0
7000000.0,6.8,94.0,"Biography, Drama, History",Biography, Drama, History,Mike Leigh,3960000.0
32000000.0,7.3,71.0,"Biography, Drama, History",Biography, Drama, History,John Madden,9220000.0
17000000.0,7.0,71.0,"Comedy, Drama, Music",Comedy, Drama, Music,Stephen Frears,11030000.0
17000000.0,7.6,,"Drama, Romance, War",Drama, Romance, War,William Wyler,13500000.0
14000000.0,6.7,,"Action, Comedy, Drama",Action, Comedy, Drama,Jeetu Arora,0.0
110000000.0,7.2,78.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Joss Whedon,4330000.0
5000000.0,7.4,76.0,Drama,Drama,,,Jeff Nichols,21590000.0
30000000.0,5.9,,Drama,Drama,,,Anubhav Sinha,0.0
12000000.0,6.0,,"Comedy, Romance, Sci-Fi",Comedy, Romance, Sci-Fi,Harold Ramis,20100000.0
569217.0,7.6,74.0,"Drama, History, Thriller",Drama, History, Thriller,Steven Spielberg,47400000.0
5000000.0,8.2,,"Comedy, Drama, Musical",Comedy, Drama, Musical,Rajkumar Hirani,0.0
300.0,7.0,64.0,"Action, Adventure, Comedy",Action, Adventure, Comedy,Brian Henson,33610000.0
7000000.0,6.5,52.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Kenneth Branagh,102830000.0
16700000.0,7.3,63.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Sidney Lumet,0.0
200000000.0,6.7,52.0,"Drama, Romance",Drama, Romance,,Kar-Wai Wong,870000.0
85000000.0,7.1,67.0,"Comedy, Drama, Family",Comedy, Drama, Family,Tony Bill,22480000.0
90000000.0,4.7,,"Comedy, Romance",Comedy, Romance,,David Zucker,15550000.0
36000000.0,6.0,63.0,"Drama, Mystery, Romance",Drama, Mystery, Romance,Roger Michell,2680000.0
90000000.0,7.5,68.0,"Comedy, Crime",Comedy, Crime,,Jonathan Lynn,52930000.0
125000000.0,7.8,,"Biography, Drama, Western",Biography, Drama, Western,John Ford,0.0
3500000.0,7.8,,"Biography, Comedy, Drama",Biography, Comedy, Drama,Louis Malle,5250000.0
110000000.0,7.1,61.0,"Comedy, Drama, Family",Comedy, Drama, Family,Jay Russell,34100000.0
10000000.0,7.9,,"Drama, Family, Musical",Drama, Family, Musical,George Cukor,72000000.0
12000000.0,5.4,42.0,"Comedy, Romance",Comedy, Romance,,Steve Miner,25480000.0
70000000.0,5.0,33.0,"Comedy, Family, Sci-Fi",Comedy, Family, Sci-Fi,Donald Petrie,36830000.0
50000000.0,7.4,,"Comedy, Romance",Comedy, Romance,,Garson Kanin,0.0
60000000.0,7.4,,"Comedy, Drama",Comedy, Drama,,Richard Benjamin,20120000.0
53000000.0,6.5,49.0,"Adventure, Comedy",Adventure, Comedy,,Peter Segal,22290000.0
32000000.0,6.3,68.0,"Biography, Drama, Horror",Biography, Drama, Horror,Marc Meyers,1360000.0
16500000.0,4.9,,"Comedy, Drama",Comedy, Drama,,Michael Lehmann,7990000.0
105000000.0,6.9,56.0,"Comedy, Drama, Family",Comedy, Drama, Family,Howard Zieff,59850000.0
3500000.0,5.2,,"Comedy, Drama, Family",Comedy, Drama, Family,Howard Zieff,17360000.0
75000000.0,7.9,97.0,"Biography, Drama",Biography, Drama,,Jim Sheridan,14740000.0
80000000.0,6.8,,Drama,Drama,,,Bruce Joel Rubin,27480000.0
35000000.0,7.8,85.0,"Animation, Comedy, Drama",Animation, Comedy, Drama,Claude Barras,290000.0
17000000.0,7.6,,"Drama, Comedy",Drama, Comedy,,Lasse Hallstr??m,8350000.0
57000000.0,7.6,57.0,"Drama, Romance",Drama, Romance,,Isabel Coixet,400000.0
45000000.0,5.6,,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Marc Evans,0.0
250000.0,8.1,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Gregory La Cava,0.0
116000000.0,6.3,36.0,"Comedy, Fantasy, Horror",Comedy, Fantasy, Horror,Bruce Campbell,170000.0
160000000.0,7.5,,"Drama, Romance",Drama, Romance,,Ken Loach,350000.0
35000000.0,8.0,50.0,Drama,Drama,,,Karan Johar,4020000.0
24000000.0,7.5,,"Comedy, Western",Comedy, Western,,Tonino Valerii,0.0
45000000.0,8.2,86.0,"Animation, Family, Fantasy",Animation, Family, Fantasy,Hayao Miyazaki,0.0
90000000.0,8.1,,"Comedy, Drama, Romance",Comedy, Drama, Romance,??ric Rohmer,0.0
62000000.0,6.4,52.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Israel Horovitz,4010000.0
40000000.0,6.6,62.0,"Adventure, Biography, Comedy",Adventure, Biography, Comedy,Richard Loncraine,2480000.0
90000000.0,7.1,77.0,Drama,Drama,,,Gus Van Sant,6400000.0
60000000.0,8.1,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Jae-young Kwak,0.0
80000000.0,6.3,59.0,"Drama, Thriller",Drama, Thriller,,Werner Herzog,0.0
68000000.0,4.8,25.0,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Wes Craven,14640000.0
75000000.0,5.3,,"Action, Comedy, Crime",Action, Comedy, Crime,George Gallo,0.0
85000000.0,5.3,,"Comedy, Sci-Fi",Comedy, Sci-Fi,,Richard Benjamin,13850000.0
55000000.0,6.8,82.0,"Drama, Romance, Thriller",Drama, Romance, Thriller,Pawel Pawlikowski,990000.0
15000000.0,5.1,50.0,"Comedy, Romance, Sci-Fi",Comedy, Romance, Sci-Fi,Ivan Reitman,22530000.0
50000000.0,7.0,65.0,"Biography, Drama",Biography, Drama,,Simon Curtis,14600000.0
36000000.0,7.2,,"Action, History, War",Action, History, War,Han-min Kim,2590000.0
70000000.0,7.7,73.0,"Drama, Mystery, Thriller",Drama, Mystery, Thriller,Gregg Araki,700000.0
38000000.0,6.1,65.0,"Action, Comedy, Fantasy",Action, Comedy, Fantasy,Kinka Usher,29660000.0
15000000.0,7.4,65.0,"Comedy, Sci-Fi",Comedy, Sci-Fi,,Jim Mallon,1010000.0
15000000.0,6.8,42.0,"Comedy, Crime, Mystery",Comedy, Crime, Mystery,Dan Eckman,80000.0
50000000.0,7.6,80.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Jim Jarmusch,370000.0
7000000.0,6.7,49.0,"Comedy, Drama, Sport",Comedy, Drama, Sport,Jay Roach,8890000.0
18000000.0,7.7,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Giddens Ko,0.0
90000000.0,7.4,68.0,Drama,Drama,,,Dagur K??ri,60000.0
35000000.0,6.8,49.0,Drama,Drama,,,Ki-duk Kim,0.0
27000000.0,6.7,,"Biography, Drama",Biography, Drama,,Alexandre Avancini,1000000.0
50000000.0,7.2,,"Comedy, Crime, Drama",Comedy, Crime, Drama,Jae-young Kwak,0.0
25000000.0,7.1,,"Action, Thriller",Action, Thriller,,Byung-gil Jung,0.0
19000000.0,6.7,65.0,"Drama, Romance",Drama, Romance,,C??line Sciamma,80000.0
30000000.0,5.4,36.0,"Comedy, Fantasy, Romance",Comedy, Fantasy, Romance,Michael Tiddes,0.0
20000000.0,6.5,63.0,"Comedy, Crime",Comedy, Crime,,Peter Segal,51130000.0
40000000.0,7.3,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Vipul Amrutlal Shah,1210000.0
50000000.0,7.6,,"Comedy, Drama",Comedy, Drama,,S. Shankar,0.0
250000.0,5.9,53.0,"Comedy, Crime, Family",Comedy, Crime, Family,Andrew Fleming,25610000.0
28000000.0,7.7,85.0,"Drama, History, War",Drama, History, War,Chuan Lu,120000.0
80000000.0,7.7,,"Action, Drama, Thriller",Action, Drama, Thriller,Sukumar,0.0
50000000.0,6.6,59.0,"Comedy, Family, Fantasy",Comedy, Family, Fantasy,Kirk Jones,47140000.0
60000000.0,6.1,52.0,"Comedy, Family, Fantasy",Comedy, Family, Fantasy,Susanna White,29200000.0
12000000.0,7.9,,Drama,Drama,,,Sh??hei Imamura,0.0
1000000.0,7.2,70.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Joe Carnahan,10460000.0
30000000.0,7.2,,"Action, Adventure, Comedy",Action, Adventure, Comedy,Enzo Barboni,0.0
85000000.0,6.2,47.0,"Adventure, Comedy",Adventure, Comedy,,Amy Heckerling,49400000.0
60000000.0,5.6,31.0,"Action, Comedy, Crime",Action, Comedy, Crime,Dennis Dugan,35760000.0
30000000.0,6.9,39.0,"Action, Adventure, Family",Action, Adventure, Family,Jon Turteltaub,173010000.0
38000000.0,6.5,48.0,"Action, Adventure, Family",Action, Adventure, Family,Jon Turteltaub,219960000.0
5000000.0,7.3,,Thriller,Thriller,,,Ole Bornedal,0.0
30000000.0,7.3,74.0,"Crime, Drama",Crime, Drama,,Oliver Stone,50280000.0
5000000.0,8.1,86.0,"Animation, Adventure, Fantasy",Animation, Adventure, Fantasy,Hayao Miyazaki,0.0
15000000.0,5.5,,"Action, Adventure, Thriller",Action, Adventure, Thriller,Lewis Teague,25070000.0
35000000.0,7.8,,"Action, Drama, Thriller",Action, Drama, Thriller,S. Shankar,0.0
20000000.0,8.8,,"Crime, Drama",Crime, Drama,,Mani Ratnam,0.0
25000000.0,7.5,82.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Guillaume Canet,6180000.0
18000000.0,7.0,,"Action, Crime, Drama",Action, Crime, Drama,Kathryn Bigelow,3370000.0
3000000.0,6.1,,"Comedy, Sport",Comedy, Sport,,Stan Dragoti,26260000.0
25000000.0,7.0,,Drama,Drama,,,Peter Mullan,0.0
32000000.0,6.5,39.0,"Action, Crime, Thriller",Action, Crime, Thriller,Scott Waugh,43580000.0
30000000.0,7.7,,"Biography, Drama, Thriller",Biography, Drama, Thriller,Ram Madhvani,1540000.0
55000000.0,5.6,47.0,Comedy,Comedy,,,John G. Avildsen,29920000.0
5000000.0,7.7,86.0,Drama,Drama,,,Andrey Zvyagintsev,570000.0
35000000.0,7.6,,"Animation, Action, Comedy",Animation, Action, Comedy,Hideaki Anno,0.0
48000000.0,8.3,,"Animation, Action, Drama",Animation, Action, Drama,Hideaki Anno,0.0
10000000.0,7.3,,"Comedy, Musical",Comedy, Musical,,Ezel Akay,0.0
29000000.0,6.6,58.0,"Action, Adventure, Crime",Action, Adventure, Crime,Henry Joost,38560000.0
20000000.0,7.0,,Western,Western,,,Henry Hathaway,14170000.0
55000000.0,6.6,39.0,"Action, Drama, Sport",Action, Drama, Sport,Jeff Wadlow,24850000.0
16000000.0,3.2,,"Adventure, Comedy, Family",Adventure, Comedy, Family,Peter MacDonald,0.0
17000000.0,6.6,,"Drama, Fantasy, Mystery",Drama, Fantasy, Mystery,Joshua Michael Stern,0.0
7000000.0,5.6,29.0,"Comedy, Romance",Comedy, Romance,,Jonas Elmer,16730000.0
28000000.0,6.0,,"Action, Comedy",Action, Comedy,,Steffen Haars,0.0
12000000.0,6.8,35.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Kabir Khan,980000.0
19000000.0,6.4,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Woody Allen,10760000.0
35000000.0,6.3,49.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Fatih Akin,1590000.0
16000000.0,7.8,,Drama,Drama,,,Amit Masurkar,0.0
25000000.0,6.6,,"Animation, Action, Adventure",Animation, Action, Adventure,Kevin R. Adams,0.0
9000000.0,6.2,54.0,"Comedy, Crime",Comedy, Crime,,Tommy Chong,33980000.0
35000000.0,8.0,,"Crime, FilmNoir, Mystery",Crime, FilmNoir, Mystery,Jules Dassin,3600000.0
53000000.0,6.0,75.0,"Action, Drama, Thriller",Action, Drama, Thriller,Kelly Reichardt,250000.0
22000000.0,6.4,,"Comedy, Horror, Sci-Fi",Comedy, Horror, Sci-Fi,Thom Eberhardt,14420000.0
36000000.0,6.8,,"Comedy, Horror, Sci-Fi",Comedy, Horror, Sci-Fi,Fred Dekker,590000.0
15000000.0,7.6,,"Fantasy, Horror, Mystery",Fantasy, Horror, Mystery,Jacques Tourneur,0.0
6000000.0,6.3,,"Comedy, Fantasy, Horror",Comedy, Fantasy, Horror,Kevin Tenney,3110000.0
30000000.0,4.7,,"Action, Comedy, Horror",Action, Comedy, Horror,Adam Gierasch,0.0
73000000.0,7.9,88.0,Horror,Horror,,,George A. Romero,90000.0
37000000.0,6.9,54.0,Horror,Horror,,,Tom Savini,5840000.0
18000000.0,6.5,58.0,"Action, Fantasy, Horror",Action, Fantasy, Horror,Timur Bekmambetov,1490000.0
16000000.0,6.4,56.0,"Action, Crime, Thriller",Action, Crime, Thriller,Bruce Malmuth,14910000.0
1300000.0,7.8,,"Drama, FilmNoir",Drama, FilmNoir,,Edmund Goulding,0.0
4000000.0,6.3,58.0,Horror,Horror,,,Robert Hiltzik,11000000.0
786675.0,7.9,80.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Fabi??n Bielinsky,1220000.0
150000000.0,7.6,72.0,"Biography, Drama",Biography, Drama,,Caroline Link,6170000.0
105000000.0,7.7,,"Action, Comedy, Drama",Action, Comedy, Drama,Ananta Jalil,0.0
170000000.0,7.1,66.0,"Biography, Drama, History",Biography, Drama, History,Oliver Stone,13560000.0
200000000.0,7.4,81.0,Drama,Drama,,,Pablo Larra??n,2340000.0
75000000.0,8.1,91.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Ethan Coen,74280000.0
130000000.0,5.3,,Drama,Drama,,,Frank D'Angelo,0.0
100000000.0,6.6,,"Comedy, Drama, Musical",Comedy, Drama, Musical,Anees Bazmee,680000.0
180000000.0,6.8,38.0,"Action, Thriller",Action, Thriller,,John Erick Dowdle,27290000.0
120000000.0,6.1,,"Action, Drama, Sci-Fi",Action, Drama, Sci-Fi,Martin Campbell,15340000.0
250000000.0,5.6,26.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Sam Miller,52540000.0
225000000.0,5.5,,"Action, Crime, Drama",Action, Crime, Drama,Bob Rafelson,180000.0
23000000.0,8.0,84.0,"Drama, War",Drama, War,,Danis Tanovic,1060000.0
76000000.0,7.2,,"Biography, Crime, Drama",Biography, Crime, Drama,Raj Kumar Gupta,440000.0
190000000.0,6.0,26.0,"Horror, Thriller",Horror, Thriller,,Ry??hei Kitamura,70000.0
20000000.0,6.3,50.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Scott Hicks,43110000.0
38000000.0,5.7,30.0,"Action, Comedy, Crime",Action, Comedy, Crime,Corey Yuen,4660000.0
13000000.0,7.6,55.0,"Comedy, Drama",Comedy, Drama,,Eugenio Derbez,44470000.0
105000000.0,6.2,50.0,"Comedy, Romance",Comedy, Romance,,Ivan Reitman,70660000.0
115000000.0,5.8,68.0,"Action, Adventure, Drama",Action, Adventure, Drama,Darren Aronofsky,101200000.0
92000000.0,7.4,86.0,"Comedy, Drama",Comedy, Drama,,Robert Benton,39490000.0
3000000.0,7.5,67.0,"Crime, Drama, Romance",Crime, Drama, Romance,Tom Ford,10640000.0
200000000.0,6.2,29.0,Drama,Drama,,,Chazz Palminteri,0.0
200000000.0,7.5,,Comedy,Comedy,,,Peter Bogdanovich,2280000.0
90000000.0,7.3,,"Action, Comedy",Action, Comedy,,Enzo Barboni,0.0
110000000.0,7.2,,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Lucio Fulci,0.0
37000000.0,7.0,56.0,"Action, Mystery, Thriller",Action, Mystery, Thriller,Jaume Collet-Serra,92170000.0
61000000.0,7.2,63.0,"Drama, Romance",Drama, Romance,,Bavo Defurne,30000.0
38000000.0,3.6,21.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Trevor Wall,17020000.0
130000000.0,7.4,61.0,Drama,Drama,,,Martin Ritt,22230000.0
11000000.0,7.0,,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,K??ji Shiraishi,0.0
70000000.0,4.4,,"Adventure, Comedy, Drama",Adventure, Comedy, Drama,Rob Reiner,7140000.0
90000000.0,8.3,98.0,"Adventure, Mystery, Thriller",Adventure, Mystery, Thriller,Alfred Hitchcock,13280000.0
46000000.0,7.3,68.0,Drama,Drama,,,Niki Caro,18320000.0
20000000.0,7.4,67.0,"Adventure, Biography, Drama",Adventure, Biography, Drama,Philipp St??lzl,710000.0
40000000.0,7.0,,"Comedy, Romance, Western",Comedy, Romance, Western,Henry Hathaway,0.0
35000000.0,5.4,50.0,"Action, Adventure",Action, Adventure,,Claudio F??h,0.0
6000000.0,6.4,58.0,"Drama, Romance",Drama, Romance,,Anh Hung Tran,10000.0
50000000.0,8.0,,"Fantasy, Horror",Fantasy, Horror,,F.W. Murnau,0.0
175000000.0,7.6,,Horror,Horror,,,Werner Herzog,0.0
3500000.0,7.4,,Comedy,Comedy,,,Gary Alazraki,0.0
60000000.0,8.1,,Drama,Drama,,,Andrei Tarkovsky,10000.0
100000000.0,5.7,32.0,Comedy,Comedy,,,Joel Gallen,38250000.0
40000000.0,6.3,,"Drama, Thriller",Drama, Thriller,,Brian Gilbert,14790000.0
5000000.0,7.2,64.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Rod Lurie,0.0
130000000.0,4.9,,Comedy,Comedy,,,Dan Aykroyd,8480000.0
84000000.0,7.0,57.0,Drama,Drama,,,Alan Ball,370000.0
50000000.0,6.7,,"Action, Adventure, Comedy",Action, Adventure, Comedy,Steve Oedekerk,44460000.0
5000000.0,8.0,,"Drama, FilmNoir, Romance",Drama, FilmNoir, Romance,Alfred Hitchcock,10460000.0
13000000.0,7.1,66.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Roger Michell,116090000.0
17000000.0,7.7,,"Drama, History",Drama, History,,Bernardo Bertolucci,0.0
28000000.0,5.3,31.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Sacha Gervasi,0.0
30000000.0,5.8,45.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,David Atkins,2040000.0
5000000.0,6.8,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Lesli Linka Glatter,27400000.0
15000000.0,7.3,50.0,"Crime, Mystery, Thriller",Crime, Mystery, Thriller,Louis Leterrier,117720000.0
80000000.0,6.5,46.0,"Action, Adventure, Comedy",Action, Adventure, Comedy,Jon M. Chu,65080000.0
103000000.0,8.0,,"Drama, Romance",Drama, Romance,,Irving Rapper,0.0
135000000.0,6.4,,"Comedy, Drama, Sci-Fi",Comedy, Drama, Sci-Fi,Gregg Araki,30000.0
22000000.0,7.1,67.0,"Biography, Drama, Music",Biography, Drama, Music,Sam Taylor-Johnson,1450000.0
50000000.0,5.6,,"Action, Crime, Drama",Action, Crime, Drama,Robert Harmon,22190000.0
30000000.0,6.7,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Harris Goldberg,0.0
55000000.0,5.9,,"Comedy, Crime",Comedy, Crime,,Jonathan Lynn,10960000.0
25000000.0,4.6,29.0,"Horror, Thriller",Horror, Thriller,,Douglas Aarniokoski,0.0
150000000.0,6.2,69.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Neil LaBute,25170000.0
8000000.0,4.4,38.0,"Comedy, Romance, Sci-Fi",Comedy, Romance, Sci-Fi,Peter Segal,123310000.0
35000000.0,7.0,64.0,Drama,Drama,,,Lars von Trier,790000.0
12000000.0,6.7,60.0,Drama,Drama,,,Lars von Trier,330000.0
195000000.0,8.6,,"Adventure, Comedy",Adventure, Comedy,,Guel Arraes,0.0
30000000.0,7.8,69.0,"Adventure, Comedy, Crime",Adventure, Comedy, Crime,Joel Coen,45510000.0
55000000.0,7.7,49.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Jorge Furtado,20000.0
11000000.0,7.8,,"Comedy, Drama, Fantasy",Comedy, Drama, Fantasy,Lindsay Anderson,0.0
26000000.0,8.0,79.0,"Drama, Romance",Drama, Romance,,Chang-dong Lee,0.0
32000000.0,7.0,54.0,"Action, Adventure, Mystery",Action, Adventure, Mystery,Joseph Kosinski,89020000.0
15000000.0,5.8,54.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Jody Hill,23990000.0
35000000.0,4.9,25.0,"Drama, Romance, Thriller",Drama, Romance, Thriller,Steve Shill,68260000.0
130000000.0,6.8,,"Drama, Mystery, Thriller",Drama, Mystery, Thriller,Brian De Palma,0.0
7000000.0,7.4,72.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Jir?? Menzel,620000.0
43000000.0,6.8,76.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Gillian Robespierre,3120000.0
35000000.0,5.7,45.0,"Action, Drama, Sci-Fi",Action, Drama, Sci-Fi,Luke Sparke,0.0
